9.8970779135429794	9.2320737252921425	1.0
10.151486331153935	11.126241199521107	1.0
9.4988035284758077	7.8981266852186529	1.0
9.9126409437187277	9.6888757837009951	1.0
14.938155601917357	9.8200482783183443	1.0
11.301202565322786	9.7761174516369422	1.0
8.1707201998738839	9.3119650816822137	1.0
7.1178774053009928	11.675593236415381	1.0
8.3559524288844607	12.258862565022799	1.0
12.147312978599979	12.174247775562339	1.0
10.538937182009349	10.526319691505735	1.0
6.8874231883260641	8.1835842045392475	1.0
9.5816109816260226	7.6719481477029792	1.0
16.502040089119095	9.0559067082369662	1.0
8.1744197722384655	12.750916781488419	1.0
10.988131771487483	5.7250654969547421	1.0
8.2439888565540205	8.0547119791543071	1.0
9.9498179708505941	6.7375176127453926	1.0
9.9837723868209896	9.7452393083280153	1.0
6.5416621631729424	11.874277702600601	1.0
8.8527632645555876	12.590886741242022	1.0
7.4135877881844792	12.193899110493616	1.0
7.6613746987444244	10.012106586636548	1.0
9.881549601540371	10.294749739693186	1.0
8.6315287330592767	10.32623684381538	1.0
5.3671758528214113	7.6486883421968015	1.0
14.46460050181626	13.417035985062682	1.0
9.0325452561148545	8.8630548423507296	1.0
10.641241705173107	4.8449003458329756	1.0
9.6758136607955159	7.4093935393519992	1.0
9.9842810745568666	8.7235140622790333	1.0
15.528856532901926	7.7435244135865968	1.0
11.714879947985379	9.9223473230068873	1.0
12.675419840857787	9.2008441768761049	1.0
12.807643155737894	13.297746805060104	1.0
7.0274581916192798	6.575377874613773	1.0
4.4595481873273943	11.938285256641542	1.0
8.6496240421853301	11.446997842945192	1.0
9.9265220530359599	7.9038505699304258	1.0
11.678297567270405	14.058852547540875	1.0
11.846544126022465	8.4695386708488858	1.0
9.5314228004824084	7.7358092333232094	1.0
8.8406252942855552	8.2186102168550104	1.0
9.2081525099725514	8.3299990862442463	1.0
11.388983133866169	8.7912912387096931	1.0
8.9644342026345534	8.7510502486157229	1.0
8.2390258621948629	9.3669867425707487	1.0
8.6183430667175003	8.5877692195657538	1.0
11.263564960163489	11.681667675933845	1.0
9.6995186308850432	8.5171451703959704	1.0
13.656531060395555	7.0897983375561751	1.0
10.875307874202612	5.1470053193045082	1.0
9.5742217971431227	12.108415577894906	1.0
8.536567586135055	9.4489297649616795	1.0
6.6105965765631431	7.2608200328404031	1.0
